"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","House_Age_Yrs","RemodAdd_Age_Yrs","Garage_Age_Yrs","SalePrice","RoofMatl_WdShngl","FireplaceQu_Ex","HeatingQC_Ex","GarageQual_abv_avg","PoolQC_Ex","Heating_Gas","SaleCondition_Partial","OverallQual2_x_GarageCars","OverallQual2_x_TotRmsAbvGrd_log","OverallQual2_x_GrLivArea","OverallQual2_x_LotArea_log","OverallQual_2"
"46","120","RL",61,7658,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"Hip","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","No","GLQ",456,"Unf",0,1296,1752,"Y","SBrkr",1752,0,0,1752,1,0,2,0,2,1,"Ex",6,"Typ",1,"Attchd","RFn",2,576,"TA","Y",196,82,0,0,0,0,"NoF","NoM",0,"2","2010","WD",5,5,5,319900,0,0,1,1,0,1,0,162,145.132517007472,141912,724.423996695016,81
"47","50","RL",48,12822,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1351,"Unf",0,83,1434,"Y","SBrkr",1518,631,0,2149,1,0,1,1,1,1,"Gd",6,"Typ",1,"Attchd","RFn",2,670,"TA","Y",168,43,0,0,198,0,"NoF","NoM",0,"8","2009","WD",6,6,6,239686,0,1,1,1,0,1,0,98,87.7962139921747,105301,463.486968502813,49
"48","20","FV",84,11096,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1632,1656,"Y","SBrkr",1656,0,0,1656,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd","RFn",3,826,"TA","Y",0,146,0,0,0,0,"NoF","NoM",0,"7","2007","WD",1,1,1,249700,0,0,1,1,0,1,0,192,124.53824953954,105984,596.117757567659,64
"49","190","RM",33,4456,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,736,736,"Y","SBrkr",736,716,0,1452,0,0,2,0,2,3,"TA",8,"Typ",0,"NoG","NoG",0,0,"NoG","N",0,0,102,0,0,0,"NoF","NoM",0,"6","2009","New",89,1,0,113000,0,0,0,0,0,1,1,0,33.2710646668774,23232,134.432108505714,16
"50","20","RL",66,7742,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",763,"Unf",0,192,955,"Y","SBrkr",955,0,0,955,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd","Unf",1,386,"TA","Y",0,0,0,0,0,0,"MnPrv","NoM",0,"1","2007","WD",41,41,41,127000,0,0,1,1,0,1,0,25,44.7939867307014,23875,223.86038327844,25
"51","60","RL",0,13869,"Pave","NoA","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",182,"Unf",0,612,794,"Y","SBrkr",794,676,0,1470,0,1,2,0,3,1,"TA",6,"Typ",0,"Attchd","Fin",2,388,"TA","Y",0,75,0,0,0,0,"NoF","NoM",0,"7","2007","WD",10,10,10,177000,0,0,0,1,0,1,0,72,64.50334089221,52920,343.346810855628,36
"52","50","RM",52,6240,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"Y","SBrkr",816,0,360,1176,0,0,1,0,3,1,"TA",6,"Typ",1,"Detchd","Unf",2,528,"TA","Y",112,0,0,0,0,0,"MnPrv","Shed",400,"9","2006","WD",72,56,21,114500,0,0,0,1,0,1,0,72,64.50334089221,42336,314.594476609085,36
"53","90","RM",110,8472,"Grvl","NoA","IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","Gd","TA","Gd","LwQ",104,"GLQ",712,0,816,"N","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",5,"Typ",0,"CarPort","Unf",2,516,"TA","Y",106,0,0,0,0,0,"NoF","NoM",0,"5","2010","WD",47,47,47,110000,0,0,0,1,0,1,0,50,40.2359478108525,20400,226.113047182031,25
"54","20","RL",68,50271,"Pave","NoA","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,"Gable","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",1810,"Unf",0,32,1842,"Y","SBrkr",1842,0,0,1842,2,0,0,1,0,1,"Gd",5,"Typ",1,"Attchd","Fin",3,894,"TA","Y",857,72,0,0,0,0,"NoF","NoM",0,"11","2006","WD",25,19,25,385000,1,0,0,1,0,1,0,243,130.364470907162,149202,876.839875574575,81
"55","80","RL",60,7134,"Pave","NoA","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,0,384,"Y","SBrkr",1360,0,0,1360,0,0,1,0,3,1,"TA",6,"Min1",1,"Detchd","Unf",2,572,"TA","Y",0,50,0,0,0,0,"MnPrv","NoM",0,"2","2007","WD",52,52,45,130000,0,0,0,1,0,1,0,50,44.7939867307014,34000,221.815684147971,25
"56","20","RL",100,10175,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"Gable","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd","RFn",2,576,"TA","Y",0,0,0,407,0,0,"NoF","NoM",0,"7","2008","WD",44,44,44,180500,0,0,0,1,0,1,0,72,70.0527653659913,51300,332.196804371189,36
"57","160","FV",24,2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,"Gable","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",649,"Unf",0,321,970,"Y","SBrkr",983,756,0,1739,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd","Fin",2,480,"TA","Y",115,0,0,0,0,0,"NoF","NoM",0,"8","2009","WD",10,9,10,172500,0,0,1,1,0,1,0,128,124.53824953954,111296,504.347286034714,64
"58","60","RL",89,11645,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"Y","SBrkr",860,860,0,1720,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd","RFn",2,565,"TA","Y",0,70,0,0,0,0,"NoF","NoM",0,"8","2006","WD",2,2,2,196500,0,0,1,1,0,1,0,98,95.3495973037104,84280,458.768976933604,49
"59","60","RL",66,13682,"Pave","NoA","IR2","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,"Hip","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1410,1410,"Y","SBrkr",1426,1519,0,2945,0,0,3,1,3,1,"Gd",10,"Typ",1,"BuiltIn","Fin",3,641,"TA","Y",192,0,37,0,0,0,"NoF","NoM",0,"10","2006","New",0,0,0,438780,0,0,1,1,0,1,1,300,230.258509299405,294500,952.383637932094,100
"60","20","RL",60,7200,"Pave","NoA","Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",632,"Unf",0,148,780,"Y","SBrkr",780,0,0,780,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,352,"TA","Y",196,0,0,0,0,0,"MnPrv","NoM",0,"1","2008","WD",36,36,35,124900,0,0,1,1,0,1,0,25,34.6573590279973,19500,222.045907625104,25
"61","20","RL",63,13072,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",941,"Unf",0,217,1158,"Y","SBrkr",1158,0,0,1158,1,0,1,1,3,1,"Gd",5,"Typ",0,"Detchd","Unf",2,576,"TA","Y",0,50,0,0,0,0,"NoF","NoM",0,"5","2006","New",2,2,0,158000,0,0,1,1,0,1,1,72,57.9397648476276,41688,341.216201415592,36
"62","75","RM",60,7200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,530,530,"N","SBrkr",581,530,0,1111,0,0,1,0,3,1,"Fa",6,"Typ",0,"Detchd","Unf",1,288,"TA","N",0,0,144,0,0,0,"NoF","NoM",0,"3","2007","WD",87,11,72,101000,0,0,0,1,0,1,0,25,44.7939867307014,27775,222.045907625104,25
"63","120","RL",44,6442,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,"Gable","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",24,"Unf",0,1346,1370,"Y","SBrkr",1370,0,0,1370,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd","RFn",2,484,"TA","Y",120,49,0,0,0,0,"NoF","NoM",0,"10","2007","WD",1,1,1,202500,0,0,1,1,0,1,0,128,114.672606030596,87680,561.318037113033,64
"64","70","RM",50,10300,"Pave","NoA","IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,"Gable","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,"TA",9,"Typ",0,"Detchd","Unf",2,480,"TA","Y",12,11,64,0,0,0,"GdPrv","NoM",0,"4","2010","WD",89,60,20,140000,0,0,0,1,0,1,0,98,107.664004289475,83790,452.755059536669,49
"65","60","RL",0,9375,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ",739,"Unf",0,318,1057,"Y","SBrkr",1057,977,0,2034,1,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd","RFn",2,645,"TA","Y",576,36,0,0,0,0,"GdPrv","NoM",0,"2","2009","WD",12,11,11,219500,0,0,1,1,0,1,0,98,101.892635542312,99666,448.144290691092,49
"66","60","RL",76,9591,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Gable","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1143,1143,"Y","SBrkr",1143,1330,0,2473,0,0,2,1,4,1,"Gd",9,"Typ",1,"BuiltIn","RFn",3,852,"TA","Y",192,151,0,0,0,0,"NoF","NoM",0,"10","2007","WD",3,2,3,317000,0,0,1,1,0,1,0,192,140.622372949518,158272,586.789148014589,64
"67","20","RL",0,19900,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,"Gable","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","TA","Gd","GLQ",912,"Unf",0,1035,1947,"Y","SBrkr",2207,0,0,2207,1,0,2,0,3,1,"TA",7,"Min1",1,"Attchd","RFn",2,576,"TA","Y",301,0,0,0,0,0,"NoF","NoM",0,"7","2010","WD",40,21,40,180000,0,0,0,1,0,1,0,98,95.3495973037104,108143,485.025275524917,49
"68","20","RL",72,10665,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",0,440,1453,"Y","SBrkr",1479,0,0,1479,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd","RFn",2,558,"TA","Y",144,29,0,0,0,0,"NoF","NoM",0,"6","2007","WD",4,4,4,226000,0,0,1,1,0,1,0,98,95.3495973037104,72471,454.461408914367,49
"69","30","RM",47,4608,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,747,747,"Y","SBrkr",747,0,0,747,0,0,1,0,2,1,"TA",4,"Typ",0,"Attchd","Unf",1,220,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"6","2010","WD",65,60,65,80000,0,0,0,1,0,1,0,16,22.1807097779182,11952,134.968787238012,16
"70","50","RL",81,15593,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,"Gable","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"Y","SBrkr",1304,983,0,2287,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd","Fin",2,667,"TA","Y",0,21,114,0,0,0,"NoF","NoM",0,"7","2006","WD",53,53,53,225000,0,0,0,1,0,1,0,98,95.3495973037104,112063,473.074291354659,49
"71","20","RL",95,13651,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,"Gable","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",1880,"Unf",0,343,2223,"Y","SBrkr",2223,0,0,2223,1,0,2,0,3,1,"TA",8,"Typ",2,"Attchd","Fin",2,516,"TA","Y",300,0,0,0,0,0,"NoF","NoM",0,"2","2007","WD",34,34,34,244000,0,0,1,1,0,1,0,98,101.892635542312,108927,466.556834842146,49
"72","20","RL",69,7599,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",565,"Unf",0,280,845,"Y","SBrkr",845,0,0,845,1,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",2,360,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"6","2007","WD",25,1,20,129500,0,0,0,1,0,1,0,32,22.1807097779182,13520,142.972351018717,16
"73","60","RL",74,10141,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,832,832,"Y","SBrkr",885,833,0,1718,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd","Fin",2,427,"TA","Y",0,94,0,0,291,0,"NoF","NoM",0,"12","2009","WD",11,11,11,185000,0,0,0,1,0,1,0,98,95.3495973037104,84182,451.992752688988,49
"74","20","RL",85,10200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","TA","TA","No","ALQ",320,"BLQ",362,404,1086,"Y","SBrkr",1086,0,0,1086,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd","Unf",2,490,"TA","Y",0,0,0,0,0,0,"GdWo","NoM",0,"5","2010","WD",56,7,21,144900,0,0,0,1,0,1,0,50,44.7939867307014,27150,230.753574981809,25
"75","50","RM",60,5790,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,"Gambrel","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",0,840,840,"N","SBrkr",840,765,0,1605,0,0,2,0,3,2,"TA",8,"Typ",0,"Detchd","Unf",1,379,"TA","Y",0,0,202,0,0,0,"NoF","NoM",0,"5","2010","WD",95,60,95,107400,0,0,0,1,0,1,0,9,18.7149738751185,14445,77.9749881351034,9
"76","180","RM",21,1596,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",462,"Unf",0,0,462,"Y","SBrkr",526,462,0,988,1,0,1,0,2,1,"TA",5,"Typ",0,"BuiltIn","Unf",1,297,"TA","Y",120,101,0,0,0,0,"GdWo","NoM",0,"11","2009","WD",36,36,36,91000,0,0,0,1,0,1,0,16,25.7510065989456,15808,118.004092448156,16
"77","20","RL",0,8475,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",228,"Unf",0,724,952,"Y","FuseA",952,0,0,952,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,283,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"4","2008","WD",52,52,52,135750,0,0,1,1,0,1,0,16,22.1807097779182,15232,144.718014915978,16
"78","50","RM",50,8635,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",336,"GLQ",41,295,672,"Y","SBrkr",1072,213,0,1285,1,0,1,0,2,1,"TA",6,"Min1",0,"Detchd","Unf",1,240,"TA","Y",0,0,0,0,0,0,"MnPrv","NoM",0,"1","2008","WD",60,7,60,127000,0,0,0,1,0,1,0,25,44.7939867307014,32125,226.589474764519,25
"79","90","RL",72,10778,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1768,1768,"N","SBrkr",1768,0,0,1768,0,0,2,0,4,2,"TA",8,"Typ",0,"NoG","NoG",0,0,"NoG","Y",0,0,0,0,0,0,"NoF","NoM",0,"4","2010","WD",42,42,0,136500,0,0,0,0,0,1,0,0,33.2710646668774,28288,148.564196775895,16
"80","50","RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,440,440,"Y","SBrkr",682,548,0,1230,0,0,1,1,2,1,"TA",5,"Typ",0,"Detchd","Unf",2,440,"TA","Y",74,0,128,0,0,0,"MnPrv","NoM",0,"5","2009","WD",99,28,43,110000,0,0,0,1,0,1,0,50,40.2359478108525,30750,231.334996535916,25
"81","60","RL",100,13000,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,"Gable","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","Gd","TA","No","Rec",448,"Unf",0,448,896,"Y","SBrkr",1182,960,0,2142,0,0,2,1,4,1,"Gd",8,"Typ",1,"Attchd","Fin",1,509,"TA","Y",0,72,0,0,252,0,"NoF","NoM",0,"6","2009","WD",41,41,41,193500,0,0,0,1,0,1,0,36,74.8598955004741,77112,341.017366911972,36
"82","120","RM",32,4500,"Pave","NoA","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,"Hip","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ",1201,"Unf",0,36,1237,"Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"TA",5,"Typ",0,"Attchd","Fin",2,405,"TA","Y",0,199,0,0,0,0,"NoF","NoM",0,"3","2006","WD",8,8,8,153500,0,0,1,1,0,1,0,72,57.9397648476276,48132,302.825976327303,36
"83","20","RL",78,10206,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","Gd","TA","No","GLQ",33,"Unf",0,1530,1563,"Y","SBrkr",1563,0,0,1563,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd","RFn",3,758,"TA","Y",144,99,0,0,0,0,"NoF","NoM",0,"10","2008","WD",1,1,1,245000,0,0,1,1,0,1,0,192,114.672606030596,100032,590.766787943931,64
"84","20","RL",80,8892,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"Gable","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1065,1065,"Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,"Detchd","Unf",2,461,"TA","Y",74,0,0,0,0,0,"NoF","NoM",0,"7","2007","COD",47,47,33,126500,0,0,0,1,0,1,0,50,44.7939867307014,26625,227.322681877102,25
"85","80","RL",0,8530,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,"Gable","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"Y","SBrkr",804,670,0,1474,0,0,2,1,3,1,"TA",7,"Typ",1,"BuiltIn","Fin",2,400,"TA","Y",120,72,0,0,0,0,"NoF","Shed",700,"5","2009","WD",14,13,14,168500,0,0,0,1,0,1,0,98,95.3495973037104,72226,443.515887383801,49
"86","60","RL",121,16059,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Hip","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1288,1288,"Y","SBrkr",1301,1116,0,2417,0,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd","Unf",2,462,"TA","Y",127,82,0,0,0,0,"NoF","NoM",0,"4","2006","WD",15,14,15,260000,0,0,1,1,0,1,0,128,140.622372949518,154688,619.777582019935,64
"87","60","RL",122,11911,"Pave","NoA","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,684,684,"Y","SBrkr",684,876,0,1560,0,0,2,1,3,1,"Gd",6,"Typ",1,"BuiltIn","Fin",2,400,"TA","Y",100,38,0,0,0,0,"NoF","NoM",0,"3","2009","WD",4,4,4,174000,0,0,1,1,0,1,0,72,64.50334089221,56160,337.867834387712,36
"88","160","FV",40,3951,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,"Gable","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,612,612,"Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd","RFn",2,528,"TA","Y",0,234,0,0,0,0,"NoF","NoM",0,"6","2009","New",0,0,0,164500,0,0,1,1,0,1,1,72,49.9065970003161,44064,298.14206365481,36
"89","50","C (all)",105,8470,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,"Hip","Plywood","Plywood","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",0,1013,1013,"N","SBrkr",1013,0,513,1526,0,0,1,0,2,1,"Fa",6,"Typ",0,"NoG","NoG",0,0,"NoG","N",0,0,156,0,0,0,"MnPrv","NoM",0,"10","2009","ConLD",94,27,0,85000,0,0,0,0,0,1,0,0,16.1258352230525,13734,81.3985720888149,9
"90","20","RL",60,8070,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",588,"Unf",0,402,990,"Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,"NoG","NoG",0,0,"NoG","Y",0,0,0,0,0,0,"NoF","NoM",0,"8","2007","WD",13,12,0,123600,0,0,1,0,0,1,0,0,25.7510065989456,15840,143.934540180224,16
"91","20","RL",60,7200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"Y","FuseA",1040,0,0,1040,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",2,420,"TA","Y",0,29,0,0,0,0,"NoF","NoM",0,"7","2006","WD",56,56,56,109900,0,0,0,1,0,1,0,32,22.1807097779182,16640,142.109380880066,16
"92","20","RL",85,8500,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,"Hip","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","TA","TA","No","Rec",600,"Unf",0,635,1235,"Y","SBrkr",1235,0,0,1235,0,0,1,0,2,1,"TA",6,"Typ",0,"Attchd","Unf",2,480,"TA","Y",0,0,0,0,0,0,"GdWo","NoM",0,"12","2006","WD",45,45,45,98600,0,0,0,1,0,1,0,50,44.7939867307014,30875,226.19553606196,25
